Symbol,Date,Open,Close,Open Difference,Close Difference
CCMP:IND,2021-09-11,16024.1279,15886.543,270.28789999999935,263.83790000000045
CCMP:IND,2021-08-11,15995.7178,15982.3574,-28.410099999999147,95.81440000000111
CCMP:IND,2021-05-11,16003.5635,15971.5879,7.845699999999852,-10.769500000000335
CCMP:IND,2021-04-11,15849.7422,15940.3076,-153.8212999999996,-31.280300000000352
CCMP:IND,2021-03-11,15658.5166,15811.584,-191.22559999999976,-128.72359999999935
CCMP:IND,2021-02-11,15583.9854,15649.6025,-74.53120000000126,-161.98149999999987
CCMP:IND,2021-01-11,15541.2617,15595.915,-42.72370000000046,-53.6875
CCMP:IND,2021-10-29,15323.29,15498.3877,-217.97169999999824,-97.52730000000156
CCMP:IND,2021-10-28,15304.7363,15448.1182,-18.55370000000039,-50.269499999998516
CCMP:IND,2021-10-27,15276.0039,15235.8379,-28.73240000000078,-212.28030000000035
CCMP:IND,2021-10-26,15317.501,15235.7148,41.4971000000005,-0.12310000000070431
CCMP:IND,2021-10-25,15142.9189,15226.7061,-174.58209999999963,-9.008700000000317
CCMP:IND,2021-10-22,15158.0654,15090.2,15.146499999998923,-136.5060999999987
CCMP:IND,2021-10-21,15104.8,15215.7,-53.26540000000023,125.5
CCMP:IND,2021-10-20,15160.0039,15121.6777,55.20390000000043,-94.02230000000054
CCMP:IND,2021-10-19,15073.1328,15129.09,-86.8711000000003,7.412299999999959
CCMP:IND,2021-10-18,14839.7422,15021.8086,-233.3905999999988,-107.28139999999985
CCMP:IND,2021-10-15,14891.24,14897.34,51.49779999999919,-124.46860000000015
CCMP:IND,2021-10-14,14717.5029,14823.4287,-173.73710000000028,-73.91129999999976
CCMP:IND,2021-10-13,14537.1689,14571.6348,-180.33399999999892,-251.79390000000058
CCMP:IND,2021-12-10,14539.0859,14465.9248,1.9169999999994616,-105.70999999999913
CCMP:IND,2021-11-10,14540.0771,14486.2,0.99120000000039,20.27520000000004
CCMP:IND,2021-08-10,14694.7168,14579.5371,154.63969999999972,93.33709999999883
CCMP:IND,2021-07-10,14631.8,14654.0156,-62.916800000000876,74.47850000000108
CCMP:IND,2021-06-10,14289.4492,14501.9111,-342.35080000000016,-152.10450000000128
CCMP:IND,2021-05-10,14312.8623,14433.83,23.413100000001577,-68.08109999999942
CCMP:IND,2021-04-10,14493.124,14255.4854,180.2616999999991,-178.34460000000036
CCMP:IND,2021-01-10,14494.9307,14566.6973,1.8067000000010012,311.21190000000024
CCMP:IND,2021-09-30,14582.6016,14448.5811,87.67089999999916,-118.11620000000039
CCMP:IND,2021-09-29,14614.8838,14512.4414,32.28219999999965,63.86030000000028
CCMP:IND,2021-09-28,14787.2061,14546.6826,172.3222999999998,34.24120000000039
CCMP:IND,2021-09-27,14954.1748,14969.97,166.96870000000126,423.28739999999925
CCMP:IND,2021-09-24,14961.6152,15047.6992,7.440399999999499,77.72919999999976
CCMP:IND,2021-09-23,14960.0029,15052.2441,-1.6123000000006869,4.54490000000078
CCMP:IND,2021-09-22,14800.5889,14896.85,-159.41399999999885,-155.39409999999953
CCMP:IND,2021-09-21,14803.36,14746.4,2.771099999999933,-150.45000000000073
CCMP:IND,2021-09-20,14758.1357,14713.9,-45.22429999999986,-32.5
CCMP:IND,2021-09-17,15163.3555,15043.9678,405.21979999999894,330.0678000000007
CCMP:IND,2021-09-16,15120.0928,15181.9238,-43.26269999999931,137.95600000000013
CCMP:IND,2021-09-15,15071.34,15161.5293,-48.75280000000021,-20.394500000000335
CCMP:IND,2021-09-14,15168.4482,15037.7588,97.10820000000058,-123.77050000000054
CCMP:IND,2021-09-13,15211.4268,15105.582,42.97859999999855,67.82320000000072
CCMP:IND,2021-10-09,15332.918,15115.4941,121.49120000000039,9.912099999999555
CCMP:IND,2021-09-09,15296.0635,15248.2539,-36.85449999999946,132.7597999999998
CCMP:IND,2021-08-09,15360.3457,15286.6367,64.28219999999965,38.382799999999406
CCMP:IND,2021-07-09,15375.9824,15374.3271,15.636700000000928,87.69040000000132
CCMP:IND,2021-03-09,15313.415,15363.5156,-62.56739999999991,-10.811499999999796
CCMP:IND,2021-02-09,15358.4736,15331.1768,45.05859999999848,-32.338800000001356
CCMP:IND,2021-01-09,15308.9746,15309.3809,-49.498999999999796,-21.795899999999165
CCMP:IND,2021-08-31,15262.877,15259.2354,-46.09759999999915,-50.14550000000054
CCMP:IND,2021-08-30,15165.9443,15265.89,-96.9327000000012,6.654599999999846
CCMP:IND,2021-08-27,14969.7646,15129.501,-196.17969999999877,-136.3889999999992
CCMP:IND,2021-08-26,15025.166,14945.8066,55.40139999999883,-183.69440000000031
CCMP:IND,2021-08-25,15039.0273,15041.8594,13.861300000000483,96.05279999999948
CCMP:IND,2021-08-24,14978.1416,15019.8,-60.885699999998906,-22.059400000000096
CCMP:IND,2021-08-23,14776.98,14942.6523,-201.16160000000127,-77.14769999999953
CCMP:IND,2021-08-20,14571.5322,14714.6631,-205.44779999999992,-227.98919999999998
CCMP:IND,2021-08-19,14423.1621,14541.7881,-148.3701000000001,-172.875
CCMP:IND,2021-08-18,14636.2441,14525.9141,213.08200000000033,-15.873999999999796
CCMP:IND,2021-08-17,14670.5635,14656.1807,34.319400000000314,130.26660000000084
CCMP:IND,2021-08-16,14771.53,14793.7617,100.96650000000045,137.5809999999983
CCMP:IND,2021-08-13,14825.0684,14822.8984,53.538399999999456,29.13670000000093
CCMP:IND,2021-12-08,14751.3564,14816.2617,-73.71199999999953,-6.636700000000928
CCMP:IND,2021-11-08,14834.3838,14765.1348,83.02739999999903,-51.126899999999296
CCMP:IND,2021-10-08,14887.7451,14788.0869,53.36130000000048,22.952100000000428
CCMP:IND,2021-09-08,14855.7549,14860.1768,-31.990200000000186,72.08989999999903
CCMP:IND,2021-06-08,14864.2158,14835.7617,8.460900000000038,-24.415100000000166
CCMP:IND,2021-05-08,14794.084,14895.1172,-70.1317999999992,59.355500000001484
CCMP:IND,2021-04-08,14747.2109,14780.5332,-46.873100000000704,-114.58400000000074
CCMP:IND,2021-03-08,14713.9951,14761.2949,-33.215799999999945,-19.23829999999907
CCMP:IND,2021-02-08,14758.6035,14681.0693,44.608399999999165,-80.22560000000158
CCMP:IND,2021-07-30,14615.8506,14672.6777,-142.7528999999995,-8.391599999999016
CCMP:IND,2021-07-29,14771.168,14778.2637,155.3173999999999,105.58599999999933
CCMP:IND,2021-07-28,14715.6641,14762.584,-55.5038999999997,-15.679699999998775
CCMP:IND,2021-07-27,14807.9473,14660.5762,92.28319999999985,-102.00780000000123
CCMP:IND,2021-07-26,14821.03,14840.7129,13.082700000000841,180.13670000000093
CCMP:IND,2021-07-23,14753.0576,14836.9912,-67.97240000000056,-3.7217000000000553
CCMP:IND,2021-07-22,14652.7236,14684.5967,-100.33400000000074,-152.39450000000033
CCMP:IND,2021-07-21,14508.7471,14631.9541,-143.97649999999885,-52.64259999999922
CCMP:IND,2021-07-20,14330.4619,14498.8779,-178.28520000000026,-133.07620000000134
CCMP:IND,2021-07-19,14235.9834,14274.9844,-94.47850000000108,-223.89350000000013
CCMP:IND,2021-07-16,14597.5078,14427.2373,361.52440000000024,152.25290000000132
CCMP:IND,2021-07-15,14635.7813,14543.1328,38.27350000000115,115.89549999999872
CCMP:IND,2021-07-14,14780.9,14644.9521,145.11869999999908,101.81930000000102
CCMP:IND,2021-07-13,14715.1328,14677.6543,-65.76720000000023,32.70219999999972
CCMP:IND,2021-12-07,14743.86,14733.24,28.727200000001176,55.58569999999963
CCMP:IND,2021-09-07,14578.4277,14701.9189,-165.4323000000004,-31.321099999999205
CCMP:IND,2021-08-07,14409.1992,14559.7852,-169.22850000000108,-142.13370000000032
CCMP:IND,2021-07-07,14753.415,14665.0635,344.21580000000176,105.27829999999994
CCMP:IND,2021-06-07,14661.5479,14663.64,-91.8671000000013,-1.4235000000007858
CCMP:IND,2021-02-07,14582.9834,14639.3252,-78.56450000000041,-24.314800000000105
CCMP:IND,2021-01-07,14493.69,14522.376,-89.29339999999866,-116.94919999999911
CCMP:IND,2021-06-30,14509.8525,14503.9531,16.162500000000364,-18.422899999999572
CCMP:IND,2021-06-29,14509.1895,14528.335,-0.6630000000004657,24.381899999998495
CCMP:IND,2021-06-28,14417.8105,14500.5078,-91.37900000000081,-27.82719999999972
CCMP:IND,2021-06-25,14400.8066,14360.3877,-17.003899999999703,-140.1201000000001
CCMP:IND,2021-06-24,14357.2646,14369.709,-43.54199999999946,9.321300000001429
CCMP:IND,2021-06-23,14263.3809,14271.7334,-93.88370000000032,-97.97560000000158
CCMP:IND,2021-06-22,14138.29,14253.2676,-125.09089999999924,-18.465799999999945
CCMP:IND,2021-06-21,14047.4219,14141.48,-90.8681000000015,-111.78759999999966
CCMP:IND,2021-06-18,14096.9287,14030.376,49.50680000000102,-111.10399999999936
CCMP:IND,2021-06-17,13999.126,14161.35,-97.80270000000019,130.97400000000016
CCMP:IND,2021-06-16,14085.5508,14039.6836,86.42480000000069,-121.66640000000007
CCMP:IND,2021-06-15,14166.6367,14072.8564,81.08589999999822,33.17280000000028
CCMP:IND,2021-06-14,14083.4668,14174.1426,-83.16989999999896,101.28619999999864
CCMP:IND,2021-11-06,14030.8506,14069.4229,-52.61620000000039,-104.71969999999965
CCMP:IND,2021-10-06,13933.88,14020.333,-96.97060000000056,-49.089899999999034
CCMP:IND,2021-09-06,13980.2314,13911.75,46.35140000000138,-108.58300000000054
CCMP:IND,2021-08-06,13946.3232,13924.9111,-33.90819999999985,13.161099999999351
CCMP:IND,2021-07-06,13802.82,13881.7207,-143.50320000000102,-43.1903999999995
CCMP:IND,2021-04-06,13697.249,13814.4893,-105.57099999999991,-67.23140000000058
CCMP:IND,2021-03-06,13655.7461,13614.5068,-41.5028999999995,-199.98250000000007
CCMP:IND,2021-02-06,13743.2422,13756.3271,87.4961000000003,141.82030000000123
CCMP:IND,2021-01-06,13829.0547,13736.4775,85.8125,-19.849599999999555
CCMP:IND,2021-05-28,13792.0479,13748.7393,-37.00680000000102,12.261799999998402
CCMP:IND,2021-05-27,13742.585,13736.2764,-49.462900000000445,-12.462899999998626
CCMP:IND,2021-05-26,13693.9365,13737.9961,-48.64849999999933,1.7196999999996478
CCMP:IND,2021-05-25,13721.543,13657.1738,27.60649999999987,-80.82229999999981
CCMP:IND,2021-05-24,13557.2119,13661.17,-164.33109999999942,3.9961999999995896
CCMP:IND,2021-05-21,13616.1855,13470.9932,58.97359999999935,-190.17679999999928
CCMP:IND,2021-05-20,13356.6289,13535.7393,-259.5565999999999,64.74609999999848
CCMP:IND,2021-05-19,13078.1855,13299.7373,-278.4434000000001,-236.0019999999986
CCMP:IND,2021-05-18,13416.8965,13303.6357,338.71100000000115,3.898400000000038
CCMP:IND,2021-05-17,13368.8018,13379.0479,-48.09470000000147,75.41219999999885
CCMP:IND,2021-05-14,13255.6445,13429.9775,-113.15729999999894,50.9296000000013
CCMP:IND,2021-05-13,13150.9365,13124.9883,-104.70800000000054,-304.9892
CCMP:IND,2021-12-05,13215.4932,13031.6807,64.556700000001,-93.3076000000001
CCMP:IND,2021-11-05,13115.8535,13389.4258,-99.63970000000154,357.7451000000001
CCMP:IND,2021-10-05,13687.5947,13401.8584,571.7412000000004,12.432599999998274
CCMP:IND,2021-07-05,13723.0908,13752.2373,35.4961000000003,350.3789000000015
CCMP:IND,2021-06-05,13557.8252,13632.8418,-165.26560000000063,-119.39550000000054
CCMP:IND,2021-05-05,13731.1289,13582.4248,173.3037000000004,-50.41699999999946
CCMP:IND,2021-04-05,13774.5068,13633.5029,43.3778999999995,51.07809999999881
CCMP:IND,2021-03-05,14031.7734,13895.1182,257.26660000000084,261.6153000000013
CCMP:IND,2021-04-30,13970.7285,13962.6807,-61.04490000000078,67.5625
CCMP:IND,2021-04-29,14204.5146,14082.5459,233.78610000000117,119.86519999999837
CCMP:IND,2021-04-28,14082.7822,14051.0313,-121.73240000000078,-31.51459999999861
CCMP:IND,2021-04-27,14170.9141,14090.2158,88.13190000000031,39.18449999999939
CCMP:IND,2021-04-26,14052.3828,14138.7764,-118.53130000000056,48.560600000000704
CCMP:IND,2021-04-23,13861.3672,14016.8076,-191.0155999999988,-121.96880000000056
CCMP:IND,2021-04-22,13952.5664,13818.4131,91.19919999999911,-198.39450000000033
CCMP:IND,2021-04-21,13745.7725,13950.2178,-206.79390000000058,131.8047000000006
CCMP:IND,2021-04-20,13894.458,13786.2676,148.6855000000014,-163.95020000000113
CCMP:IND,2021-04-19,13984.583,13914.7646,90.125,128.4970000000012
CCMP:IND,2021-04-16,14059.1143,14052.3418,74.53129999999874,137.57719999999972
CCMP:IND,2021-04-15,13983.2266,14038.7627,-75.88769999999931,-13.579100000000835
CCMP:IND,2021-04-14,14004.0762,13857.84,20.849599999999555,-180.92269999999917
CCMP:IND,2021-04-13,13902.4482,13996.0986,-101.62799999999879,138.2585999999992
CCMP:IND,2021-12-04,13854.4365,13849.999,-48.01170000000093,-146.09959999999955
CCMP:IND,2021-09-04,13787.0146,13900.1846,-67.42189999999937,50.185600000000704
CCMP:IND,2021-08-04,13796.8916,13829.31,9.877000000000407,-70.87460000000101
CCMP:IND,2021-07-04,13675.2959,13688.8418,-121.59570000000167,-140.46819999999934
CCMP:IND,2021-06-04,13681.6709,13698.38,6.375,9.538199999999051
CCMP:IND,2021-05-04,13594.8994,13705.5928,-86.77149999999892,7.2128000000011525
CCMP:IND,2021-01-04,13414.3252,13480.1064,-180.57420000000093,-225.48639999999978
CCMP:IND,2021-03-31,13122.5732,13246.8711,-291.7519999999986,-233.23530000000028
CCMP:IND,2021-03-30,13008.8037,13045.3936,-113.76950000000033,-201.47750000000087
CCMP:IND,2021-03-29,13103.9707,13059.6475,95.16699999999946,14.253899999999703
CCMP:IND,2021-03-26,12996.0264,13138.7246,-107.9442999999992,79.07710000000043
CCMP:IND,2021-03-25,12844.582,12977.68,-151.44440000000031,-161.04459999999926
CCMP:IND,2021-03-24,13289.2432,12961.89,444.66120000000046,-15.790000000000873
CCMP:IND,2021-03-23,13381.4346,13227.6973,92.1913999999997,265.8073000000004
CCMP:IND,2021-03-22,13278.7822,13377.542,-102.65240000000085,149.84469999999965
CCMP:IND,2021-03-19,13119.9014,13215.2354,-158.880799999999,-162.3065999999999
CCMP:IND,2021-03-18,13349.2031,13116.168,229.30169999999998,-99.0673999999999
CCMP:IND,2021-03-17,13336.915,13525.2021,-12.288099999999758,409.03410000000076
CCMP:IND,2021-03-16,13523.1729,13471.5674,186.2578999999987,-53.63470000000052
CCMP:IND,2021-03-15,13323.4717,13459.708,-199.70119999999952,-11.859399999999368
CCMP:IND,2021-12-03,13222.8135,13319.8652,-100.65819999999985,-139.84280000000035
CCMP:IND,2021-11-03,13273.31,13398.6729,50.49649999999929,78.80769999999939
CCMP:IND,2021-10-03,13234.7334,13068.832,-38.576600000000326,-329.84089999999924
CCMP:IND,2021-09-03,12923.0713,13073.8252,-311.66209999999955,4.9931999999989785
CCMP:IND,2021-08-03,12904.2637,12609.1611,-18.807600000000093,-464.66409999999996
CCMP:IND,2021-05-03,12860.0391,12920.1484,-44.224599999999555,310.9873000000007
CCMP:IND,2021-04-03,12953.9863,12723.4717,93.94720000000052,-196.67669999999998
CCMP:IND,2021-03-03,13336.25,12997.752,382.2636999999995,274.28030000000035
CCMP:IND,2021-02-03,13599.4492,13358.7871,263.1991999999991,361.03509999999915
CCMP:IND,2021-01-03,13406.1621,13588.8291,-193.28709999999955,230.04200000000128
CCMP:IND,2021-02-26,13232.9014,13192.3447,-173.2606999999989,-396.4844000000012
CCMP:IND,2021-02-25,13512.6367,13119.3887,279.73529999999846,-72.95600000000013
CCMP:IND,2021-02-24,13400.2539,13597.9658,-112.3827999999994,478.5771000000004
CCMP:IND,2021-02-23,13262.6074,13465.1982,-137.64649999999892,-132.76759999999922
CCMP:IND,2021-02-22,13714.2021,13533.0479,451.59469999999965,67.84969999999885
CCMP:IND,2021-02-19,13929.2,13874.4629,214.9979000000003,341.4150000000009
CCMP:IND,2021-02-18,13814.666,13865.3564,-114.53400000000147,-9.106499999999869
CCMP:IND,2021-02-17,13911.6494,13965.4951,96.98340000000098,100.13869999999952
CCMP:IND,2021-02-16,14152.2148,14047.499,240.5653999999995,82.0038999999997
CCMP:IND,2021-12-02,13979.2129,14095.4736,-173.0018999999993,47.974599999999555
CCMP:IND,2021-11-02,14045.2139,14025.7744,66.0010000000002,-69.69919999999911
CCMP:IND,2021-10-02,14093.3467,13972.5342,48.132799999999406,-53.240200000000186
CCMP:IND,2021-09-02,13966.8154,14007.6973,-126.53130000000056,35.16309999999976
CCMP:IND,2021-08-02,13937.06,13987.6416,-29.75540000000001,-20.05569999999898
CCMP:IND,2021-05-02,13824.8779,13856.2959,-112.18209999999999,-131.34570000000167
CCMP:IND,2021-04-02,13674.06,13777.7432,-150.8179,-78.55269999999837
CCMP:IND,2021-03-02,13718.3145,13610.543,44.25450000000092,-167.20020000000113
CCMP:IND,2021-02-02,13543.1016,13612.7773,-175.21290000000045,2.2343000000000757
CCMP:IND,2021-01-02,13226.1777,13403.3936,-316.9238999999998,-209.38370000000032
CCMP:IND,2021-01-29,13284.7188,13070.6953,58.54110000000037,-332.6983
CCMP:IND,2021-01-28,13323.2939,13337.1582,38.57510000000002,266.46290000000045
CCMP:IND,2021-01-27,13486.5762,13270.5977,163.28229999999894,-66.56049999999959
CCMP:IND,2021-01-26,13681.7168,13626.0654,195.14060000000063,355.46769999999924
CCMP:IND,2021-01-25,13681.2109,13635.9922,-0.5059000000001106,9.926800000001094
CCMP:IND,2021-01-22,13474.8047,13543.0615,-206.40619999999944,-92.9307000000008
CCMP:IND,2021-01-21,13521.4756,13530.915,46.670899999999165,-12.146499999998923
CCMP:IND,2021-01-20,13342.5479,13457.248,-178.9277000000002,-73.66700000000128
CCMP:IND,2021-01-19,13132.7275,13197.1787,-209.8203999999987,-260.0692999999992
CCMP:IND,2021-01-15,13099.8945,12998.502,-32.83300000000054,-198.67669999999998
CCMP:IND,2021-01-14,13174.7549,13112.6367,74.86039999999957,114.1346999999987
CCMP:IND,2021-01-13,13088.0117,13128.9512,-86.7432000000008,16.314500000000407
CCMP:IND,2021-12-01,13062.0615,13072.4336,-25.950199999999313,-56.51759999999922
CCMP:IND,2021-11-01,13048.7764,13036.4307,-13.285099999999147,-36.0028999999995
CCMP:IND,2021-08-01,13160.2148,13201.9746,111.43839999999909,165.54389999999876
CCMP:IND,2021-07-01,12867.3428,13067.48,-292.8719999999994,-134.4946
CCMP:IND,2021-06-01,12666.1514,12740.7939,-201.1913999999997,-326.686099999999
CCMP:IND,2021-05-01,12665.6523,12818.96,-0.49910000000090804,78.16609999999855
CCMP:IND,2021-04-01,12958.5225,12698.4473,292.8701999999994,-120.51269999999931
CCMP:IND,2020-12-31,12877.0938,12888.2822,-81.42869999999857,189.83489999999983
CCMP:IND,2020-12-30,12906.5078,12870.002,29.41399999999885,-18.28019999999924
CCMP:IND,2020-12-29,12965.3877,12850.2207,58.87989999999991,-19.781300000000556
CCMP:IND,2020-12-28,12914.6406,12899.4229,-50.74709999999868,49.20219999999972
CCMP:IND,2020-12-24,12791.542,12804.7344,-123.09860000000117,-94.6885000000002
CCMP:IND,2020-12-23,12834.9395,12771.1143,43.397500000000946,-33.62010000000009
CCMP:IND,2020-12-22,12785.22,12807.918,-49.71950000000106,36.80370000000039
CCMP:IND,2020-12-21,12596.1436,12742.5156,-189.07639999999992,-65.40239999999903
CCMP:IND,2020-12-18,12804.9277,12755.6377,208.78410000000076,13.122099999998682
CCMP:IND,2020-12-17,12730.7832,12764.7451,-74.14450000000033,9.10740000000078
CCMP:IND,2020-12-16,12611.0352,12658.1885,-119.74799999999959,-106.55659999999989
CCMP:IND,2020-12-15,12543.2559,12595.06,-67.77930000000015,-63.12850000000071
CCMP:IND,2020-12-14,12447.4395,12440.04,-95.8163999999997,-155.01999999999862
CCMP:IND,2020-11-12,12336.792,12377.8721,-110.64750000000095,-62.16790000000037
CCMP:IND,2020-10-12,12247.55,12405.8076,-89.24200000000019,27.935499999999593
CCMP:IND,2020-09-12,12591.6846,12338.9531,344.1346000000012,-66.85449999999946
CCMP:IND,2020-08-12,12503.1719,12582.7744,-88.51270000000113,243.8212999999996
CCMP:IND,2020-07-12,12460.9961,12519.9463,-42.17579999999907,-62.82810000000063
CCMP:IND,2020-04-12,12399.3223,12464.2324,-61.67380000000048,-55.71389999999883
CCMP:IND,2020-03-12,12369.26,12377.1816,-30.062299999999595,-87.05080000000089
CCMP:IND,2020-02-12,12285.748,12349.3662,-83.51200000000063,-27.8153999999995
CCMP:IND,2020-01-12,12313.3643,12355.1064,27.616299999999683,5.740200000000186
CCMP:IND,2020-11-30,12224.249,12198.7373,-89.11529999999948,-156.3690999999999
CCMP:IND,2020-11-27,12159.1807,12205.8457,-65.068299999999,7.108399999999165
CCMP:IND,2020-11-25,12053.8936,12094.4023,-105.28710000000137,-111.44340000000011
CCMP:IND,2020-11-24,11939.334,12037.3262,-114.55959999999868,-57.076100000000224
CCMP:IND,2020-11-23,11916.7588,11880.6338,-22.575200000001132,-156.6923999999999
CCMP:IND,2020-11-20,11892.6982,11854.97,-24.060599999998885,-25.663800000000265
CCMP:IND,2020-11-19,11779.0352,11904.7139,-113.66300000000047,49.743900000001304
CCMP:IND,2020-11-18,11896.06,11801.6025,117.02479999999923,-103.11139999999978
CCMP:IND,2020-11-17,11913.3486,11899.3428,17.28859999999986,97.74029999999948
CCMP:IND,2020-11-16,11847.1094,11924.1289,-66.23919999999998,24.78609999999935
CCMP:IND,2020-11-13,11794.9434,11829.2861,-52.16599999999926,-94.84280000000035
CCMP:IND,2020-12-11,11802.4971,11709.5889,7.55370000000039,-119.6971999999987
CCMP:IND,2020-11-11,11656.6494,11786.4307,-145.84770000000026,76.84180000000015
CCMP:IND,2020-10-11,11622.44,11553.8564,-34.20939999999973,-232.57430000000022
CCMP:IND,2020-09-11,12046.66,11713.7832,424.21999999999935,159.92679999999928
CCMP:IND,2020-06-11,11869.8975,11895.23,-176.76250000000073,181.4467999999997
CCMP:IND,2020-05-11,11816.334,11890.9268,-53.563499999998385,-4.303200000000288
CCMP:IND,2020-04-11,11443.7754,11590.7813,-372.5586000000003,-300.1454999999987
CCMP:IND,2020-03-11,11038.6641,11160.5723,-405.1113000000005,-430.20900000000074
CCMP:IND,2020-02-11,11010.4482,10957.6113,-28.215899999999237,-202.96099999999933
CCMP:IND,2020-10-30,11103.4707,10911.5908,93.02249999999913,-46.02050000000054
CCMP:IND,2020-10-29,11064.4678,11185.5928,-39.0028999999995,274.0020000000004
CCMP:IND,2020-10-28,11230.9033,11004.8682,166.4354999999996,-180.72459999999955
CCMP:IND,2020-10-27,11409.3369,11431.3506,178.4336000000003,426.48239999999896
CCMP:IND,2020-10-26,11440.64,11358.9365,31.303099999999176,-72.41409999999996
CCMP:IND,2020-10-23,11536.0049,11548.2822,95.36490000000049,189.34569999999985
CCMP:IND,2020-10-22,11526.9746,11506.0059,-9.030300000000352,-42.27629999999954
CCMP:IND,2020-10-21,11530.3936,11484.6943,3.418999999999869,-21.311600000000908
CCMP:IND,2020-10-20,11531.8291,11516.4941,1.4355000000014115,31.799800000000687
CCMP:IND,2020-10-19,11732.3369,11478.8828,200.5077999999994,-37.61130000000048
CCMP:IND,2020-10-16,11761.8281,11671.5547,29.49120000000039,192.6719000000012
CCMP:IND,2020-10-15,11559.88,11713.87,-201.94810000000143,42.31530000000021
CCMP:IND,2020-10-14,11889.0742,11768.7285,329.1941999999999,54.85849999999846
CCMP:IND,2020-10-13,11901.7568,11863.8965,12.682600000000093,95.16800000000148
CCMP:IND,2020-12-10,11732.3252,11876.2588,-169.4315999999999,12.362299999998868
CCMP:IND,2020-09-10,11487.6016,11579.9443,-244.72359999999935,-296.3145000000004
CCMP:IND,2020-08-10,11443.3525,11420.98,-44.24909999999909,-158.96429999999964
CCMP:IND,2020-07-10,11271.6777,11364.5986,-171.6748000000007,-56.38140000000021
CCMP:IND,2020-06-10,11314.53,11154.6035,42.85230000000047,-209.9951000000001
CCMP:IND,2020-05-10,11169.1055,11332.4854,-145.424500000001,177.88190000000031
CCMP:IND,2020-02-10,11082.5264,11075.0156,-86.57909999999902,-257.46979999999894
CCMP:IND,2020-01-10,11291.9932,11326.5068,209.46680000000015,251.49119999999857
CCMP:IND,2020-09-30,11092.8975,11167.5068,-199.09570000000167,-159.0
CCMP:IND,2020-09-29,11109.001,11085.248,16.103500000001077,-82.25879999999961
CCMP:IND,2020-09-28,11084.3838,11117.5254,-24.617200000000594,32.27740000000085
