Symbol,Date,Open,High,Low,Close
CCMP:IND,19/05/2014,4080.327,4128.474,4075.702,4125.815
CCMP:IND,16/05/2014,4070.35,4091.163,4044.271,4090.588
CCMP:IND,15/05/2014,4096.53,4098.251,4035.963,4069.292
CCMP:IND,14/05/2014,4122.077,4132.333,4093.83,4100.627
CCMP:IND,13/05/2014,4144.903,4155.127,4128.011,4130.165
CCMP:IND,12/5/2014,4092.844,4146.537,4092.093,4143.859
CCMP:IND,9/5/2014,4043.438,4071.869,4025.241,4071.869
CCMP:IND,8/5/2014,4053.275,4109.197,4039.911,4051.496
CCMP:IND,7/5/2014,4085.491,4091.026,4021.05,4067.673
CCMP:IND,6/5/2014,4128.22,4132.458,4080.759,4080.759
CCMP:IND,5/5/2014,4099.25,4138.344,4086.35,4138.055
CCMP:IND,2/5/2014,4138.629,4145.061,4115.888,4123.897
CCMP:IND,1/5/2014,4121.252,4149.562,4105.613,4127.451
CCMP:IND,30/04/2014,4085.191,4116.138,4070.625,4114.556
CCMP:IND,29/04/2014,4089.507,4111.449,4070.245,4103.543
CCMP:IND,28/04/2014,4091.813,4111.587,4014.169,4074.401
CCMP:IND,25/04/2014,4125.157,4126.979,4068.103,4075.561
CCMP:IND,24/04/2014,4174.608,4177.156,4107.52,4148.338
CCMP:IND,23/04/2014,4160.9,4161.439,4125.409,4126.967
CCMP:IND,22/04/2014,4132.062,4170.724,4131.606,4161.458
CCMP:IND,21/04/2014,4105.365,4121.546,4081.906,4121.546
CCMP:IND,17/04/2014,4080.304,4110.462,4064.696,4095.516
CCMP:IND,16/04/2014,4066.823,4086.284,4038.813,4086.225
CCMP:IND,15/04/2014,4032.627,4054.797,3946.028,4034.161
CCMP:IND,14/04/2014,4038.06,4050.79,3986.497,4022.694
CCMP:IND,11/4/2014,4015.072,4067.223,3991.635,3999.734
CCMP:IND,10/4/2014,4181.209,4182.614,4042.761,4054.106
CCMP:IND,9/4/2014,4129.629,4185.187,4121.173,4183.9
CCMP:IND,8/4/2014,4085.175,4120.238,4066.109,4112.986
CCMP:IND,7/4/2014,4110.921,4133.677,4052.14,4079.753
CCMP:IND,4/4/2014,4263.943,4267.062,4118.714,4127.726
CCMP:IND,3/4/2014,4282.181,4284.685,4216.574,4237.74
CCMP:IND,2/4/2014,4281.607,4286.085,4258.857,4276.456
CCMP:IND,1/4/2014,4219.873,4268.203,4218.774,4268.04
CCMP:IND,31/03/2014,4185.625,4212.972,4180.539,4198.994
CCMP:IND,28/03/2014,4163.175,4203.487,4144.691,4155.759
CCMP:IND,27/03/2014,4169.351,4186.125,4131.814,4151.232
CCMP:IND,26/03/2014,4254.976,4263.067,4173.579,4173.579
CCMP:IND,25/03/2014,4252.646,4274.321,4203.644,4234.268
CCMP:IND,24/03/2014,4289.486,4289.486,4190.609,4226.385
CCMP:IND,21/03/2014,4339.903,4344.391,4268.341,4276.788
CCMP:IND,20/03/2014,4297.987,4329.611,4287.413,4319.286
CCMP:IND,19/03/2014,4331.457,4334.296,4283.535,4307.602
CCMP:IND,18/03/2014,4286.224,4334.657,4284.113,4333.313
CCMP:IND,17/03/2014,4274.215,4301.277,4273.007,4279.949
CCMP:IND,14/03/2014,4250.451,4272.342,4241.937,4245.396
CCMP:IND,13/03/2014,4338.255,4339.903,4242.945,4260.42
CCMP:IND,12/3/2014,4288.604,4323.332,4270.217,4323.332
CCMP:IND,11/3/2014,4342.926,4354.432,4295.474,4307.188
CCMP:IND,10/3/2014,4332.623,4339.926,4307.837,4334.448
CCMP:IND,7/3/2014,4370.98,4371.39,4319.151,4336.223
CCMP:IND,6/3/2014,4368.811,4371.706,4341,4352.125
CCMP:IND,5/3/2014,4352.761,4362.496,4344.146,4357.974
CCMP:IND,4/3/2014,4327.85,4357.208,4327.535,4351.972
CCMP:IND,3/3/2014,4261.419,4284.145,4239.646,4277.301
CCMP:IND,28/02/2014,4323.519,4342.593,4275.613,4308.119
CCMP:IND,27/02/2014,4291.466,4322.46,4284.782,4318.933
CCMP:IND,26/02/2014,4300.448,4316.822,4278.535,4292.064
CCMP:IND,25/02/2014,4298.479,4307.507,4275.796,4287.587
CCMP:IND,24/02/2014,4273.324,4311.125,4272.11,4292.968
CCMP:IND,21/02/2014,4282.167,4284.854,4261.626,4263.41
CCMP:IND,20/02/2014,4241.458,4272.338,4226.749,4267.545
CCMP:IND,19/02/2014,4260.739,4274.285,4232.377,4237.954
CCMP:IND,18/02/2014,4253.708,4277.331,4243.557,4272.783
CCMP:IND,14/02/2014,4237.003,4250.914,4225.751,4244.025
CCMP:IND,13/02/2014,4171.576,4240.672,4170.469,4240.672
CCMP:IND,12/2/2014,4196.854,4212.612,4190.388,4201.288
CCMP:IND,11/2/2014,4154.655,4198.514,4153.104,4191.045
CCMP:IND,10/2/2014,4125.121,4148.296,4122.612,4148.174
CCMP:IND,7/2/2014,4081.823,4126.509,4069.933,4125.861
CCMP:IND,6/2/2014,4022.664,4064.06,4022.171,4057.122
CCMP:IND,5/2/2014,4015.502,4026.282,3968.189,4011.552
CCMP:IND,4/2/2014,4019.441,4044.204,4004.581,4031.52
CCMP:IND,3/2/2014,4105.059,4113.55,3989.95,3996.958
CCMP:IND,31/01/2014,4068.632,4124.924,4067.605,4103.877
CCMP:IND,30/01/2014,4098.813,4135.836,4094.169,4123.125
CCMP:IND,29/01/2014,4060.607,4091.27,4044.763,4051.434
CCMP:IND,28/01/2014,4067.859,4099.807,4067.687,4097.962
CCMP:IND,27/01/2014,4132.222,4136.461,4052.628,4083.609
CCMP:IND,24/01/2014,4194.966,4197.933,4128.173,4128.173
CCMP:IND,23/01/2014,4224.36,4224.438,4192.276,4218.875
CCMP:IND,22/01/2014,4234.583,4246.553,4225.522,4243
CCMP:IND,21/01/2014,4222.983,4227.932,4193.172,4225.76
CCMP:IND,17/01/2014,4207.822,4217.238,4187.312,4197.582
CCMP:IND,16/01/2014,4209.589,4219.276,4204.155,4218.688
CCMP:IND,15/01/2014,4196.533,4218.794,4195.983,4214.884
CCMP:IND,14/01/2014,4129.601,4183.837,4125.807,4183.016
CCMP:IND,13/01/2014,4167.414,4179.471,4097.988,4113.304
CCMP:IND,10/1/2014,4168.935,4174.675,4142.213,4174.665
CCMP:IND,9/1/2014,4179.037,4182.742,4142.703,4156.194
CCMP:IND,8/1/2014,4154.278,4171.754,4145.002,4165.611
CCMP:IND,7/1/2014,4128.569,4158.181,4126.482,4153.182
CCMP:IND,6/1/2014,4137.034,4139.778,4103.749,4113.681
CCMP:IND,3/1/2014,4148.562,4152.961,4124.962,4131.906
CCMP:IND,2/1/2014,4160.031,4160.959,4131.793,4143.069
CCMP:IND,31/12/2013,4161.509,4177.728,4160.769,4176.59
CCMP:IND,30/12/2013,4153.581,4158.733,4142.178,4154.199
CCMP:IND,27/12/2013,4173.36,4175.363,4153.636,4156.594
CCMP:IND,26/12/2013,4164.214,4169.967,4158.588,4167.18
CCMP:IND,24/12/2013,4150.639,4155.621,4147.147,4155.417
CCMP:IND,23/12/2013,4136.145,4149.305,4127.72,4148.903
CCMP:IND,20/12/2013,4064.891,4111.926,4064.733,4104.741
CCMP:IND,19/12/2013,4059.339,4063.701,4045.41,4058.135
CCMP:IND,18/12/2013,4024.67,4070.375,3979.594,4070.064
CCMP:IND,17/12/2013,4028.878,4034.687,4011.58,4023.68
CCMP:IND,16/12/2013,4019.368,4043.004,4019.137,4029.518
CCMP:IND,13/12/2013,4015.533,4017.448,3992.288,4000.975
CCMP:IND,12/12/2013,4004.753,4013.544,3993.573,3998.403
CCMP:IND,11/12/2013,4061.672,4065.08,3998.921,4003.813
CCMP:IND,10/12/2013,4061.167,4074.011,4056.493,4060.49
CCMP:IND,9/12/2013,4073.746,4081.784,4063.495,4068.751
CCMP:IND,6/12/2013,4069.864,4069.864,4042.35,4062.521
CCMP:IND,5/12/2013,4037.992,4043.709,4025.26,4033.165
CCMP:IND,4/12/2013,4020.333,4051.735,4004.764,4038.001
CCMP:IND,3/12/2013,4038.986,4050.081,4022.122,4037.198
CCMP:IND,2/12/2013,4065.657,4068.488,4040.878,4045.26
CCMP:IND,29/11/2013,4057.164,4069.7,4055.454,4059.886
CCMP:IND,27/11/2013,4026.922,4045.808,4023.646,4044.75
CCMP:IND,26/11/2013,3996.704,4026.991,3989.491,4017.749
CCMP:IND,25/11/2013,4004.371,4007.093,3987.158,3994.573
CCMP:IND,22/11/2013,3977.31,3991.66,3972.997,3991.649
CCMP:IND,21/11/2013,3938.105,3970.911,3936.823,3969.155
CCMP:IND,20/11/2013,3940.982,3952.081,3911.608,3921.27
CCMP:IND,19/11/2013,3945.975,3960.438,3923.472,3931.553
CCMP:IND,18/11/2013,3990.061,3994.969,3942.845,3949.066
CCMP:IND,15/11/2013,3978.274,3985.968,3969.224,3985.968
CCMP:IND,14/11/2013,3956.467,3975.894,3949.007,3972.74
CCMP:IND,13/11/2013,3899.375,3965.575,3899.313,3965.575
CCMP:IND,12/11/2013,3907.819,3922.274,3902.67,3919.92
CCMP:IND,11/11/2013,3913.642,3925.344,3904.723,3919.79
CCMP:IND,8/11/2013,3871.241,3919.233,3869.121,3919.233
CCMP:IND,7/11/2013,3935.81,3938.334,3855.069,3857.333
CCMP:IND,6/11/2013,3952.176,3955.971,3920.908,3931.946
CCMP:IND,5/11/2013,3925.061,3947.274,3909.631,3939.864
CCMP:IND,4/11/2013,3932.604,3937.5,3919.459,3936.591
CCMP:IND,1/11/2013,3932.449,3938.477,3904.195,3922.042
CCMP:IND,31/10/2013,3924.344,3945.042,3909.26,3919.706
CCMP:IND,30/10/2013,3962.4,3966.71,3919.135,3930.62
CCMP:IND,29/10/2013,3954.341,3957.121,3934.936,3952.338
CCMP:IND,28/10/2013,3942.562,3947.58,3927.091,3940.129
CCMP:IND,25/10/2013,3955.98,3961.098,3927.502,3943.361
CCMP:IND,24/10/2013,3911.612,3932.6,3907.536,3928.96
CCMP:IND,23/10/2013,3907.299,3911.639,3887.665,3907.074
CCMP:IND,22/10/2013,3935.542,3947.671,3904.063,3929.566
CCMP:IND,21/10/2013,3922.652,3931.452,3909.909,3920.049
CCMP:IND,18/10/2013,3893.359,3914.932,3882.062,3914.278
CCMP:IND,17/10/2013,3822.848,3863.486,3821.432,3863.146
CCMP:IND,16/10/2013,3814.998,3840.476,3814.146,3839.431
CCMP:IND,15/10/2013,3810.716,3824.438,3789.676,3794.01
CCMP:IND,14/10/2013,3767.488,3816.405,3766.282,3815.275
CCMP:IND,11/10/2013,3753.22,3794.37,3751.378,3791.873
CCMP:IND,10/10/2013,3721.582,3764.722,3721.11,3760.747
CCMP:IND,9/10/2013,3701.624,3702.148,3650.027,3677.776
CCMP:IND,8/10/2013,3772.219,3772.49,3694.145,3694.833
CCMP:IND,7/10/2013,3776.642,3800.078,3769.754,3770.377
CCMP:IND,4/10/2013,3774.723,3812.86,3773.398,3807.754
CCMP:IND,3/10/2013,3809.896,3816.963,3753.171,3774.343
CCMP:IND,2/10/2013,3793.113,3819.275,3788.453,3815.019
CCMP:IND,1/10/2013,3774.18,3817.982,3774.18,3817.982
CCMP:IND,30/09/2013,3737.604,3780.972,3734.737,3771.479
CCMP:IND,27/09/2013,3767.895,3788.347,3762.673,3781.594
CCMP:IND,26/09/2013,3774.946,3795.716,3772.802,3787.427
CCMP:IND,25/09/2013,3772.591,3782.924,3754.94,3761.098
CCMP:IND,24/09/2013,3771.596,3789.851,3753.04,3768.254
CCMP:IND,23/09/2013,3786.844,3787.144,3745.536,3765.288
CCMP:IND,20/09/2013,3796.283,3798.76,3774.115,3774.728
CCMP:IND,19/09/2013,3794.697,3798.155,3781.585,3789.384
CCMP:IND,18/09/2013,3751.291,3790.704,3737.688,3783.641
CCMP:IND,17/09/2013,3725.308,3747.084,3724.261,3745.699
CCMP:IND,16/09/2013,3754.997,3756.244,3712.466,3717.846
CCMP:IND,13/09/2013,3723.267,3724.732,3701.882,3722.184
CCMP:IND,12/9/2013,3724.526,3731.836,3713.082,3715.968
CCMP:IND,11/9/2013,3710.791,3726.591,3704.222,3725.01
CCMP:IND,10/9/2013,3724.666,3729.384,3716.437,3729.021
CCMP:IND,9/9/2013,3675.118,3708.418,3675.118,3706.183
CCMP:IND,6/9/2013,3672.822,3677.072,3618.768,3660.01
CCMP:IND,5/9/2013,3652.436,3665.008,3651.17,3658.785
CCMP:IND,4/9/2013,3619.055,3651.78,3612.225,3649.042
CCMP:IND,3/9/2013,3622.638,3637.056,3593.619,3612.612
CCMP:IND,30/08/2013,3621.591,3621.785,3581.045,3589.868
CCMP:IND,29/08/2013,3587.072,3635.842,3587.072,3620.303
CCMP:IND,28/08/2013,3579.112,3607.363,3578.803,3593.349
CCMP:IND,27/08/2013,3616.061,3629.952,3573.568,3578.524
CCMP:IND,26/08/2013,3661.805,3684.218,3652.264,3657.571
CCMP:IND,23/08/2013,3659.209,3660.656,3643.856,3657.792
CCMP:IND,22/08/2013,3614.142,3639.209,3613.932,3638.707
CCMP:IND,21/08/2013,3603.679,3630.227,3589.024,3599.79
CCMP:IND,20/08/2013,3596.772,3625.264,3593.145,3613.59
CCMP:IND,19/08/2013,3601.881,3623.478,3589.035,3589.086
CCMP:IND,16/08/2013,3603.783,3621.464,3598.654,3602.778
CCMP:IND,15/08/2013,3625.363,3626.771,3600.959,3606.117
CCMP:IND,14/08/2013,3683.973,3686.553,3668.742,3669.273
CCMP:IND,13/08/2013,3675.373,3691.056,3648.816,3684.443
CCMP:IND,12/8/2013,3645.782,3673.506,3645.393,3669.951
CCMP:IND,9/8/2013,3664.272,3677.827,3649.686,3660.108
CCMP:IND,8/8/2013,3672.214,3675.713,3649.642,3669.124
CCMP:IND,7/8/2013,3658.531,3663.197,3633.592,3654.009
CCMP:IND,6/8/2013,3685.394,3690.316,3654.672,3665.77
CCMP:IND,5/8/2013,3682.669,3694.188,3681.341,3692.951
CCMP:IND,2/8/2013,3671.11,3689.59,3663.88,3689.59
CCMP:IND,1/8/2013,3654.18,3678.5,3653.74,3675.74
CCMP:IND,31/07/2013,3627.66,3649.35,3624.77,3626.37
CCMP:IND,30/07/2013,3612.36,3629.12,3606.33,3616.47
CCMP:IND,29/07/2013,3604.29,3618.85,3592.8,3599.14
CCMP:IND,26/07/2013,3584.85,3613.33,3581.26,3613.16
CCMP:IND,25/07/2013,3589.46,3606.19,3579.2,3605.19
CCMP:IND,24/07/2013,3605.26,3606.28,3573.53,3579.6
CCMP:IND,23/07/2013,3606.7,3606.7,3576.96,3579.27
CCMP:IND,22/07/2013,3599.87,3601.92,3587.46,3600.39
CCMP:IND,19/07/2013,3581.9,3589.05,3578.57,3587.61
CCMP:IND,18/07/2013,3610.03,3624.54,3607.09,3611.28
CCMP:IND,17/07/2013,3608.13,3615.79,3600.69,3610
CCMP:IND,16/07/2013,3611,3611.35,3589.65,3598.5
CCMP:IND,15/07/2013,3601.09,3609.59,3591.54,3607.49
CCMP:IND,12/7/2013,3579.58,3600.08,3576.57,3600.08
CCMP:IND,11/7/2013,3557.79,3579.29,3552.52,3578.3
CCMP:IND,10/7/2013,3502.11,3522.99,3502,3520.76
CCMP:IND,9/7/2013,3501.25,3508.81,3484.79,3504.26
CCMP:IND,8/7/2013,3493.81,3495.51,3475.39,3484.83
CCMP:IND,5/7/2013,3468.48,3479.46,3441.78,3479.38
CCMP:IND,3/7/2013,3420.27,3455.42,3417.88,3443.67
CCMP:IND,2/7/2013,3430.69,3453.29,3415.23,3433.4
CCMP:IND,1/7/2013,3430.48,3454.43,3430.31,3434.49
CCMP:IND,28/06/2013,3389.3,3422.2,3382.75,3403.25
CCMP:IND,27/06/2013,3395.79,3412.79,3395.41,3401.86
CCMP:IND,26/06/2013,3375.7,3383.7,3365.48,3376.22
CCMP:IND,25/06/2013,3350.59,3358.31,3327.69,3347.89
CCMP:IND,24/06/2013,3326.38,3344.66,3294.95,3320.76
CCMP:IND,21/06/2013,3367.81,3377.3,3326.86,3357.25
CCMP:IND,20/06/2013,3405.14,3412.94,3355.93,3364.64
CCMP:IND,19/06/2013,3483.59,3485.45,3443.2,3443.2
CCMP:IND,18/06/2013,3456.29,3488.31,3456.09,3482.18
CCMP:IND,17/06/2013,3449.97,3468.56,3436.34,3452.13
CCMP:IND,14/06/2013,3442.31,3448.4,3419.32,3423.56
CCMP:IND,13/06/2013,3398.54,3451.03,3387.61,3445.36
CCMP:IND,12/6/2013,3458.14,3459.18,3395.91,3400.43
CCMP:IND,11/6/2013,3436.62,3466.57,3426.57,3436.95
CCMP:IND,10/6/2013,3475.68,3484.81,3465.54,3473.77
CCMP:IND,7/6/2013,3437.84,3471.73,3429.43,3469.22
CCMP:IND,6/6/2013,3404.41,3424.05,3378.24,3424.05
CCMP:IND,5/6/2013,3432.85,3446.15,3397.91,3401.48
CCMP:IND,4/6/2013,3467.02,3482.75,3430.02,3445.26
CCMP:IND,3/6/2013,3460.76,3465.84,3419.39,3465.37
CCMP:IND,31/05/2013,3478.22,3500.67,3455.84,3455.91
CCMP:IND,30/05/2013,3473.21,3503.82,3473.04,3491.3
CCMP:IND,29/05/2013,3471.67,3479.53,3450.4,3467.52
CCMP:IND,28/05/2013,3497.9,3514.8,3475.39,3488.89
CCMP:IND,24/05/2013,3438.28,3459.47,3429.31,3459.14
CCMP:IND,23/05/2013,3426.07,3467.13,3422.51,3459.42
CCMP:IND,22/05/2013,3503.48,3532.04,3446.96,3463.3
CCMP:IND,21/05/2013,3495.46,3512.15,3486.88,3502.12
CCMP:IND,20/05/2013,3490.46,3509.41,3488.13,3496.43
CCMP:IND,17/05/2013,3483.41,3499.2,3473.04,3498.97
CCMP:IND,16/05/2013,3473.16,3485.95,3462.24,3465.24
CCMP:IND,15/05/2013,3455.67,3475.48,3452.31,3471.62
CCMP:IND,14/05/2013,3439.72,3468.67,3439.72,3462.61
CCMP:IND,13/05/2013,3429.53,3447.1,3426.67,3438.79
CCMP:IND,10/5/2013,3414.84,3436.6,3411.59,3436.58
CCMP:IND,9/5/2013,3408.94,3428.54,3403.43,3409.17
CCMP:IND,8/5/2013,3394.89,3413.27,3389.8,3413.27
CCMP:IND,7/5/2013,3398.83,3402.24,3381.04,3396.63
CCMP:IND,6/5/2013,3382.33,3396.21,3381.44,3392.97
CCMP:IND,3/5/2013,3371.41,3388.12,3370.3,3378.63
CCMP:IND,2/5/2013,3306.15,3344.9,3305.81,3340.62
CCMP:IND,1/5/2013,3325.35,3330.02,3296.51,3299.13
CCMP:IND,30/04/2013,3308.05,3328.79,3298.58,3328.79
CCMP:IND,29/04/2013,3290.31,3315.34,3289.42,3307.02
CCMP:IND,26/04/2013,3284.07,3287.48,3268.03,3279.26
CCMP:IND,25/04/2013,3279.82,3301.28,3279.29,3289.99
CCMP:IND,24/04/2013,3262.21,3277.12,3255.44,3269.65
CCMP:IND,23/04/2013,3252.8,3275.89,3241.52,3269.33
CCMP:IND,22/04/2013,3217.4,3241.16,3198.74,3233.55
CCMP:IND,19/04/2013,3169.32,3210.03,3168.33,3206.06
CCMP:IND,18/04/2013,3212.24,3212.97,3154.96,3166.36
CCMP:IND,17/04/2013,3236.25,3236.98,3186.08,3204.67
CCMP:IND,16/04/2013,3239.05,3265.84,3231.45,3264.63
CCMP:IND,15/04/2013,3277.58,3283.4,3213.46,3216.49
CCMP:IND,12/4/2013,3292.39,3296.5,3271.02,3294.95
CCMP:IND,11/4/2013,3289.59,3306.95,3287.74,3300.16
CCMP:IND,10/4/2013,3246.06,3299.16,3245.8,3297.25
CCMP:IND,9/4/2013,3229.81,3249.95,3215.02,3237.86
CCMP:IND,8/4/2013,3207.15,3222.26,3195.57,3222.25
CCMP:IND,5/4/2013,3174,3206.21,3168.88,3203.86
CCMP:IND,4/4/2013,3219.11,3226.24,3206.02,3224.98
CCMP:IND,3/4/2013,3257.38,3260.15,3210.39,3218.6
CCMP:IND,2/4/2013,3252.55,3267.93,3245.41,3254.86
CCMP:IND,1/4/2013,3268.63,3270.23,3230.57,3239.17
CCMP:IND,28/03/2013,3257.32,3270.3,3253.21,3267.52
CCMP:IND,27/03/2013,3230.76,3258.26,3227.02,3256.52
CCMP:IND,26/03/2013,3249.95,3252.93,3239.92,3252.48
CCMP:IND,25/03/2013,3255.85,3263.63,3222.48,3235.3
CCMP:IND,22/03/2013,3235.3,3247.94,3230.86,3245
CCMP:IND,21/03/2013,3228.17,3237.57,3215.69,3222.6
CCMP:IND,20/03/2013,3251.91,3257.99,3240.9,3254.19
CCMP:IND,19/03/2013,3246.7,3252.6,3205.42,3229.1
CCMP:IND,18/03/2013,3215.71,3249.37,3211.1,3237.59
CCMP:IND,15/03/2013,3260.46,3260.62,3242.65,3249.07
CCMP:IND,14/03/2013,3253,3258.93,3250.24,3258.93
CCMP:IND,13/03/2013,3243.04,3251.45,3230.62,3245.12
CCMP:IND,12/3/2013,3244.85,3249.78,3229.92,3242.32
CCMP:IND,11/3/2013,3237.74,3252.87,3233.67,3252.87
CCMP:IND,8/3/2013,3245.85,3248.7,3227.89,3244.37
CCMP:IND,7/3/2013,3224.5,3235.1,3221.47,3232.09
CCMP:IND,6/3/2013,3233.31,3233.44,3217.67,3222.37
CCMP:IND,5/3/2013,3200.38,3227.31,3200.27,3224.13
CCMP:IND,4/3/2013,3159.46,3182.27,3154.79,3182.03
CCMP:IND,1/3/2013,3143.54,3171.5,3129.4,3169.74
CCMP:IND,28/02/2013,3161.43,3182.6,3159.72,3160.19
CCMP:IND,27/02/2013,3129.72,3177.8,3127.27,3162.26
CCMP:IND,26/02/2013,3126.23,3135.57,3105.36,3129.65
CCMP:IND,25/02/2013,3180.59,3186.25,3116.25,3116.25
CCMP:IND,22/02/2013,3149.09,3161.82,3139.55,3161.82
CCMP:IND,21/02/2013,3154.88,3155.19,3118.62,3131.49
CCMP:IND,20/02/2013,3211.99,3213.25,3163.95,3164.41
CCMP:IND,19/02/2013,3197.46,3213.6,3194.92,3213.59
CCMP:IND,15/02/2013,3202.84,3206.21,3184.03,3192.03
CCMP:IND,14/02/2013,3182.74,3202.33,3182.39,3198.66
CCMP:IND,13/02/2013,3195.34,3205.52,3187.06,3196.88
CCMP:IND,12/2/2013,3190.73,3196.92,3184.84,3186.49
CCMP:IND,11/2/2013,3192.53,3194.01,3182.19,3192
CCMP:IND,8/2/2013,3178.06,3196.89,3177.18,3193.87
CCMP:IND,7/2/2013,3167.44,3170.42,3135.98,3165.13
CCMP:IND,6/2/2013,3159.38,3174.82,3157.35,3168.48
CCMP:IND,5/2/2013,3140.9,3178.52,3136.82,3171.58
CCMP:IND,4/2/2013,3161.72,3169.63,3130.57,3131.17
CCMP:IND,1/2/2013,3162.94,3183.14,3154.91,3179.1
CCMP:IND,31/01/2013,3140.67,3154.18,3136.82,3142.13
CCMP:IND,30/01/2013,3157.43,3164.06,3135.83,3142.31
CCMP:IND,29/01/2013,3149.62,3156.94,3133.11,3153.66
CCMP:IND,28/01/2013,3152.17,3161.83,3144.89,3154.3
CCMP:IND,25/01/2013,3140.65,3156.2,3135.86,3149.71
CCMP:IND,24/01/2013,3125.67,3153.56,3124.45,3130.38
CCMP:IND,23/01/2013,3155.82,3161.06,3149.74,3153.67
CCMP:IND,22/01/2013,3135.63,3143.18,3121.54,3143.18
CCMP:IND,18/01/2013,3127.91,3134.73,3119.2,3134.71
CCMP:IND,17/01/2013,3130.49,3144.05,3125.79,3136
CCMP:IND,16/01/2013,3110.72,3124.65,3106.79,3117.54
CCMP:IND,15/01/2013,3101.06,3112.29,3093.32,3110.78
CCMP:IND,14/01/2013,3113.65,3123.48,3104.08,3117.5
CCMP:IND,11/1/2013,3122.12,3126.59,3114.1,3125.64
CCMP:IND,10/1/2013,3125.64,3127.72,3098.47,3121.76
CCMP:IND,9/1/2013,3099.65,3111.22,3096.34,3105.81
CCMP:IND,8/1/2013,3098.46,3103.39,3076.6,3091.81
CCMP:IND,7/1/2013,3089.17,3102.35,3083.88,3098.81
CCMP:IND,4/1/2013,3100.88,3108.44,3090.81,3101.66
CCMP:IND,3/1/2013,3108.49,3118.18,3092.28,3100.57
CCMP:IND,2/1/2013,3091.33,3112.65,3083.49,3112.26
CCMP:IND,31/12/2012,2955.45,3021.41,2953.52,3019.51
CCMP:IND,28/12/2012,2965.12,2985.47,2959.37,2960.31
CCMP:IND,27/12/2012,2989.87,2993.66,2951.04,2985.91
CCMP:IND,26/12/2012,3013.13,3018.65,2983.35,2990.16
CCMP:IND,24/12/2012,3013.89,3016.18,3008.53,3012.6
CCMP:IND,21/12/2012,2998.6,3022.19,2995.13,3021.01
CCMP:IND,20/12/2012,3050.3,3053.53,3034.15,3050.39
CCMP:IND,19/12/2012,3059.03,3061.82,3044.36,3044.36
CCMP:IND,18/12/2012,3020.82,3056.65,3016.4,3054.53
CCMP:IND,17/12/2012,2975.5,3011.22,2973.54,3010.6
CCMP:IND,14/12/2012,2976.95,2985.33,2963.8,2971.33
CCMP:IND,13/12/2012,3007.83,3026.51,2982.63,2992.16
CCMP:IND,12/12/2012,3033.93,3035.19,3008.49,3013.81
CCMP:IND,11/12/2012,3005.43,3033.14,3003.82,3022.3
CCMP:IND,10/12/2012,2973.19,2997.64,2971.56,2986.96
CCMP:IND,7/12/2012,2999.69,3003.27,2968.82,2978.04
CCMP:IND,6/12/2012,2967.99,2996.53,2962.02,2989.27
CCMP:IND,5/12/2012,2993.2,2994.73,2958.26,2973.7
CCMP:IND,4/12/2012,3000.44,3002.9,2980.93,2996.69
CCMP:IND,3/12/2012,3029.21,3030.28,2999.57,3002.2
CCMP:IND,30/11/2012,3013.25,3014.25,2999.72,3010.24
CCMP:IND,29/11/2012,3005.41,3017.18,2996.3,3012.03
CCMP:IND,28/11/2012,2952.02,2992.17,2935.88,2991.78
CCMP:IND,27/11/2012,2974.56,2985.32,2965.13,2967.79
CCMP:IND,26/11/2012,2961.02,2976.93,2951.73,2976.78
CCMP:IND,23/11/2012,2943.62,2967.19,2940.68,2966.85
CCMP:IND,21/11/2012,2919.14,2928.17,2912.42,2926.55
CCMP:IND,20/11/2012,2910.73,2919.96,2893.38,2916.68
CCMP:IND,19/11/2012,2886,2916.07,2884.75,2916.07
CCMP:IND,16/11/2012,2838.9,2859.57,2810.8,2853.13
CCMP:IND,15/11/2012,2847.84,2855.64,2826.75,2836.94
CCMP:IND,14/11/2012,2896.81,2900.1,2842.86,2846.81
CCMP:IND,13/11/2012,2880.77,2909,2877.06,2883.89
CCMP:IND,12/11/2012,2916.38,2920.01,2896.55,2904.25
CCMP:IND,9/11/2012,2892.57,2931.11,2889.81,2904.87
CCMP:IND,8/11/2012,2942.09,2949.7,2895.58,2895.58
CCMP:IND,7/11/2012,2976.46,2977.81,2926.79,2937.29
CCMP:IND,6/11/2012,3003.71,3024.44,2998.93,3011.93
CCMP:IND,5/11/2012,2983.03,3004.87,2975.85,2999.66
CCMP:IND,2/11/2012,3033.85,3033.85,2981.69,2982.13
CCMP:IND,1/11/2012,2987.54,3021.94,2984.22,3020.06
CCMP:IND,31/10/2012,2986.85,2989.7,2964.94,2977.23
CCMP:IND,26/10/2012,2986.05,2999.14,2961.16,2987.95
CCMP:IND,25/10/2012,3005.04,3007.71,2975.98,2986.12
CCMP:IND,24/10/2012,3011.82,3012.95,2978.73,2981.7
CCMP:IND,23/10/2012,2989.44,3006.59,2974.07,2990.46
CCMP:IND,19/10/2012,3066.56,3066.56,3000.27,3005.62
CCMP:IND,18/10/2012,3097.77,3102.56,3065.24,3072.87
CCMP:IND,17/10/2012,3091.38,3112.45,3088.05,3104.12
CCMP:IND,16/10/2012,3073.21,3102.97,3070.25,3101.17
CCMP:IND,15/10/2012,3053.21,3066.31,3037.27,3064.18
CCMP:IND,12/10/2012,3049.08,3061.77,3039.58,3044.11
CCMP:IND,11/10/2012,3075.89,3078.08,3047.14,3049.41
